;link;hasil
247;https://twitter.com/dwialdyansyah/status/1158955554292883457;[': Sony DSC-W830\n#sonydscw830 #exploresurabaya  #pojoksurabaya @ Eco Wisata Mangrove Gunung Anyar https://instagram.com/p/B02V1GlliWR/?igshid=1iqd1h59kv0kp…']
248;https://twitter.com/chelfiorenza/status/1156034237394374656;['Kayak lagi di Amazon ya, minus Anaconda \n.\n.\n.\n.\n.\n#internationalmangroveday #penanamanmangrove #mangrovegununganyar #mangrovegununganyarsurabaya #mangroveproject #a2dc #a2dcproject #gogreen #passionpassport… https://instagram.com/p/B0hlXa2gOZ_/?igshid=goeaocvz5xjx…']
249;https://twitter.com/chelfiorenza/status/1156005245832425475;['Penanaman Mangrove di Muara Gunung Anyar untuk memperingati International Mangrove Day bersama teman” dari a2dc.sby rotaryclubofsurabaja \n@mccsbyina\n shbt_pena \n.\nKali ini proses penanamannya lebih mudah & cepat… https://instagram.com/p/B0hYLbpgFh8/?igshid=15o0snqvpplfa…']
250;https://twitter.com/SRIR84977887/status/1152825962846773248;['Di Surabaya benar2 digalakkan penanaman mangrove yg sdh ada dilestarikan contohnya di Wil Gunung Anyar jg di daerah Wonorejo dsbnya']
251;https://twitter.com/petualang1505/status/1150303561781149696;['Gunung Anyar Mangrove Ecotourism\n•••\nLocation :\nSurabaya - Indonesia\nDevice/Gear :\nSmartphone Oppo Cph1801\nEdit with :\nSnapseed - LR\nDate of post :\n14/07/2019\n•••\n#surabaya\n#indonesia.\n#phonegraphy']
252;https://twitter.com/marinebuddies/status/1150254542916730880;"[""Hari ini teman - teman \n@marbudsby\n  mengadakan TA'AROVE (Tanam Mangrove) yang berlokasi dikawasan Mangrove Gunung Anyar Surabaya. Meski lahan basah tak menyurutkan semangat aksi nyata hari ini dengan menanam 150 bibit baby mangrove. #InOceanWeLive #Connect2Earth""]"
253;https://twitter.com/anggitaramani/status/1149120063745798146;['[Masih di Surabaya]\n.\nGreen nature energi for calming effect and mood booster \n.\n.\n.\n.\n.\nIF \n@anggitaramani\n \nPhoto by \n@moh_imron_r\n \n.\n.\n.\nLoc. Mangrove Gunung Anyar\n.\n#surabaya #BanggaSurabaya #surabayahits… https://instagram.com/p/BzwdKfWl9rl/?igshid=1kvc31gkuwrjy…']
254;https://twitter.com/petualang1505/status/1125239474554720256;['Ekowisata Mangrove Gunung Anyar\n~~\nOPPO CPH1801 (My Current Gear)\nEdited with LR/Snapseed\nSurabaya - Indonesia\n060519\n~~\n#phonegraphy\n#surabaya\n#indonesia']
255;https://twitter.com/petualang1505/status/1125059062440218624;['Ekowisata Mangrove Gunung Anyar\n~~\nOPPO CPH1801 (My Current Gear)\nEdited with LR/Snapseed\nSurabaya - Indonesia\n060519\n~~\n#phonegraphy\n#surabaya\n#indonesia']
256;https://twitter.com/petualang1505/status/1122155091341926400;['Ekowisata Mangrove Gunung Anyar\n~~\nOPPO CPH1801 (My Current Gear)\nEdited with LR/Snapseed\nSurabaya - Indonesia\n270419\n~~\n#phonegraphy\n#surabaya\n#indonesia']
257;https://twitter.com/boenda_raja/status/1122076555901980672;['GEN Corps FKp UNAIR Lakukan Penanaman Mangrove di Hutan Mangrove Gunung Anyar Surabaya http://dlvr.it/R3cKxM']
258;https://twitter.com/petualang1505/status/1117301461119954945;['Ekowisata Mangrove Gunung Anyar\n~~\nOPPO CPH1801 (My Current Gear)\nEdited with LR\nSurabaya - Indonesia\n140419\n~~\n#phonegraphy\n#surabaya\n#indonesia']
259;https://twitter.com/kwardajatim/status/1117037464575725568;['Penanaman mangrove Pramuka SMA Dharma Wanita Surabaya di Gunung Anyar, Surabaya bersama Mahapala Stiesia Surabaya.\n.\n1 pohon yang kita tanam dapat berguna berabad abad untuk… https://instagram.com/kwarda.jatim/p/BwMfrpRA3RY/?utm_source=ig_twitter_share&igshid=jc0w0roop3w7…']
260;https://twitter.com/eventsurabaya/status/1116554032485683200;['47th STIESIA Economic Heroes Give to The Earth | Sabtu, 13 April 2019 | Mangrove Gunung Anyar Surabaya | 06.00 - Selesai | Pendaftaran Aksi : http://bit.ly/2Mangrove']
261;https://twitter.com/eventsurabaya/status/1116191643626090496;['47th STIESIA Economic Heroes Give to The Earth | Sabtu, 13 April 2019 | Mangrove Gunung Anyar Surabaya | 06.00 - Selesai | Pendaftaran Aksi : http://bit.ly/2Mangrove']
262;https://twitter.com/eventsurabaya/status/1115829257434030081;['47th STIESIA Economic Heroes Give to The Earth | Sabtu, 13 April 2019 | Mangrove Gunung Anyar Surabaya | 06.00 - Selesai | Pendaftaran Aksi : http://bit.ly/2Mangrove']
263;https://twitter.com/eventsurabaya/status/1115466868222038017;['47th STIESIA Economic Heroes Give to The Earth | Sabtu, 13 April 2019 | Mangrove Gunung Anyar Surabaya | 06.00 - Selesai | Pendaftaran Aksi : http://bit.ly/2Mangrove']
264;https://twitter.com/eventsurabaya/status/1115107535059427333;['47th STIESIA Economic Heroes Give to The Earth | Sabtu, 13 April 2019 | Mangrove Gunung Anyar Surabaya | 06.00 - Selesai | Pendaftaran Aksi : http://bit.ly/2Mangrove']
265;https://twitter.com/eventsurabaya/status/1114742344555929600;['47th STIESIA Economic Heroes Give to the Earth | Sabtu, 13 April 2019 | Mangrove Gunung Anyar Surabaya | 06.00 - Selesai | Pendaftaran Aksi : http://bit.ly/2Mangrove']
266;https://twitter.com/eventsurabaya/status/1114379956254068736;['47th STIESIA Economic Heroes Give to the Earth | Sabtu, 13 April 2019 | Mangrove Gunung Anyar Surabaya | 06.00 - Selesai | Pendaftaran Aksi : http://bit.ly/2Mangrove']
267;https://twitter.com/marbudsby/status/1114093260677324800;['Selamat sore Buddies!\n\nJumat, 29 Maret 2019 lalu, kita menghadiri acara tanam mangrove oleh Earth Hour Surabaya yang berkolaborasi dengan Angkasa Pura di Hutan Mangrove Gunung Anyar, Surabaya.\n\n#InOceanWeLive\n#Connect2Earth\n#Connect2Ocean\n#MarineBuddies']
268;https://twitter.com/eventsurabaya/status/1113828786821378048;['47th STIESIA Economic Heroes Give to the Earth | Sabtu, 13 April 2019 | Mangrove Gunung Anyar Surabaya | 06.00 - Selesai | Pendaftaran Aksi : http://bit.ly/2Mangrove']
269;https://twitter.com/eventsurabaya/status/1113450932669419520;['47th STIESIA Economic Heroes Give to the Earth | Sabtu, 13 April 2019 | Mangrove Gunung Anyar Surabaya | 06.00 - Selesai | Pendaftaran Aksi : http://bit.ly/2Mangrove']
270;https://twitter.com/Mukhlis_Thohari/status/1112749227875033089;['WISATA MANGROVE GUNUNG ANYAR, SURABAYA https://youtu.be/l7xm9mjWwDg via \n@YouTube']
271;https://twitter.com/LMIZakat/status/1112584449072361472;['Laznas LMI Dukung Surabaya Miliki Kebun Mangrove Terbesar di Dunia\n\nAhad pagi (30/3), Laznas LMI melakukan gerakan sadar mitigasi bencana dengan menanam 100 bibit Mangrove di Gunung Anyar, Surabaya.\n.\nBerita selengkapnya: https://instagram.com/p/Bvsy-SwFapo/?utm_source=ig_share_sheet&igshid=2n21ujzl907w…\n.\n.\n#LaznasLMI #LMIcaretoshare']
272;https://twitter.com/almuslimjatim/status/1108557163192958977;['Tanam mangrove, konservasi air selamatkan bumi!!\nTopik yang diangkat dalam peringatan Hari Air Sedunia dan Hari Bumi yang dilaksanakan di Taman Wisata Eco Mangrove Gunung Anyar Surabaya. \nhttps://majalahnurani.com/2019/03/20/peringati-hari-air-sd-al-muslim-tanam-ribuan-mangrove/…\n#almuslimjatim\n#peringatanhariairsedunia \n#peringatanharibumi']
273;https://twitter.com/almuslimjatim/status/1108556291096535040;['Tanam mangrove, konservasi air selamatkan bumi!!\nTopik yang diangkat dalam peringatan Hari Air Sedunia dan Hari Bumi yang dilaksanakan di Taman Wisata Eco Mangrove Gunung Anyar Surabaya. \nhttp://republikjatim.com/baca/peringati-hari-air-dan-bumi-ratusan-siswa-sd-al-muslim-tanam-1-000-bibit-mangrove…\n#almuslimjatim\n#peringatanhariairsedunia \n#peringatanharibumi']
274;https://twitter.com/almuslimjatim/status/1108313462604652544;['Tanam mangrove, konservasi air selamatkan bumi!\nTopik yang diangkat dalam peringatan Hari Air Sedunia dan Hari Bumi yang dilaksanakan di Taman Wisata Eco Mangrove Gunung Anyar Surabaya. \nhttp://beritajatim.com/pendidikan-kesehatan/seribu-mangrove-sd-al-muslim/…\n#almuslimjatim\n#sekolahsangpemimpin']
275;https://twitter.com/majalahSCG/status/1104959074683244544;['Pesiar ke Mangrove Gunung Anyar http://ht.ly/MqDm50mXaoG']
276;https://twitter.com/e100ss/status/1102133945964085248;['16.09: Info awal #kebakaran mobil di dekat Perum Taman Gunung Anyar Surabaya. Satriana pendengar SS melaporkan, sudah ada PMK di lokasi. Posisinya juga dekat pintu masuk Mangrove 2. (odp-hm)']
277;https://twitter.com/BanggaSurabaya/status/1101842371195498498;['Surabaya sudah memulai ini sejak lama. Kini ada 9 titik lokasi yang sudah ditanami Cemara Udang, beberapa diantaranya Hutan Pakal, Mangrove Gunung Anyar, Sepanjang Pantai Kenjeran, Hutan Kota Semur welut, TPI Romokalisari, dsb.']
278;https://twitter.com/triekosulistio1/status/1100180899080097792;['Jangan pernah meminta untuk diberikan hidup yang mudah\ntapi...\n\nMintalah kekuatan untuk diberikan kemudahan menjalani hidup @ Mangrove ConservationEkotourism Gunung Anyar Port https://instagram.com/p/BuUuNKmhzSS/?utm_source=ig_twitter_share&igshid=j944fg8rxb84…']
279;https://twitter.com/e100ss/status/1099206041043116032;['#Senggang Berwisata ke Mangrove Gunung Anyar bisa jadi sarana penghilang lelah. Dilengkapi dengan jogging track, spot foto instagramable, gazebo, dan menara pantau, Kebun Raya Mangrove seluas 3,7 hektar ini bisa jadi tujuan wisata akhir pekan anda.']
280;https://twitter.com/chelfiorenza/status/1095454305794945024;['Udah kayak gadus amazon belum? \n.\n.\n.\n.\n.\n : @thataashya \n#mangroveproject #mangrovegununganyar #mangrovegununganyarsurabaya #ecotourism #journesia #passionpassport… https://instagram.com/chelfiorenza/p/BtzIzZmH_Ug/?utm_source=ig_twitter_share&igshid=2vzux9epap4g…']
281;https://twitter.com/ahmadnoormuham3/status/1095081477153275904;['Mangrove Gunung Anyar https://jawatimuran1.wordpress.com/2013/12/12/mangrove-gunung-anyar/… lewat \n@wordpressdotcom']
282;https://twitter.com/chelfiorenza/status/1094962558409138176;['#mangroveproject a2dc.sby & DKPP Jatim\n.\n.\n.\n.\n.\n#penanamanmangrove #mangrovegununganyar #mangrovegununganyarsurabaya #ecotourism #a2dc #a2dcproject #journesia #passionpassport @ Mangrove… https://instagram.com/p/BtvpLfAHfPe/?utm_source=ig_twitter_share&igshid=beamalzemnqb…']
283;https://twitter.com/chelfiorenza/status/1094956884812009474;['Seneng kan kalo view nya ijo” seperti ini \n.\n.\n.\n.\n.\n#mangrovegununganyar #mangrovegununganyarsurabaya #ecotourism #sundaywellspent #journesia #passionpassport @ Mangrove… https://instagram.com/p/Btvmma9HO7M/?utm_source=ig_twitter_share&igshid=1lc4yozcw46zw…']
284;https://twitter.com/chelfiorenza/status/1094794093069099011;['Pasukan berani kotor \n.\n.\n.\n.\n.\n#mangroveproject #mangrovegununganyar #mangrovegununganyarsurabaya #a2dc #a2dcproject #diverlife #sundaywellspent #journesia #passionpassport @ Mangrove… https://instagram.com/p/Btuckk1nJOI/?utm_source=ig_twitter_share&igshid=1hxnxdg566i82…']
285;https://twitter.com/chelfiorenza/status/1094789876975689728;['Ranger pink lagi nungggu panggilan tugas \n.\n.\n.\n.\n.\n#mangrovegununganyar #mangrovegununganyarsurabaya #ecotourism #sundaywellspent #instabeauty #journesia #passionpssport @ Mangrove… https://instagram.com/p/Btuap6WHWlo/?utm_source=ig_twitter_share&igshid=17t98uqngbd7r…']
286;https://twitter.com/gen1031fmsby/status/1093064252254912512;['#InfoGen1031Fm Realisasi Pemkot Surabaya untuk membuat Kebun Raya Mangrove di Gunung Anyar sudah mencuri perhatian wisatawan, meski pembangunan masih capai 30 persen. Saat ini memang masih dalam tahap pembangunan, tapi saat ini sudah terdapat 13 ribu pohon mangrove.']
287;https://twitter.com/jatimnet1/status/1092771111710818304;['KEBUN RAYA MANGROVE DI GUNUNG ANYAR SURABAYA MENJADI DAYA TARIK DAN BISA DIJADIKAN UNTUK BERLIBUR. Karena, tempatnya bagus dan menarik untuk keluarga, terutama anak milenial. https://bit.ly/2D5K7l2 #mangrove \n@BanggaSurabaya\n @ceritasby']
288;https://twitter.com/kagung13/status/1089903751845085184;['I added a video to a \n@YouTube\n playlist http://youtu.be/-EdlEsHy1Ow?a Mangrove Gunung Anyar, Surabaya Indonesia']
289;https://twitter.com/mradiosby/status/1088987561052139521;['Ini nih keseruan Mangrove Green Concert ato #MAGER 3.0 yang kali ini lokasinya ada di Kebun Bibit Gunung Anyar bareng sama temen-temen \n@ehsurabaya\n \n.\n.\nMau tau gimana serunya? Swipe left… https://instagram.com/p/BtFMC9HHSuJ/?utm_source=ig_twitter_share&igshid=5l2ga5y1gep6…']
290;https://twitter.com/EHindonesia/status/1088421019335815168;['Pada akhir pekan lalu beberapa kota di Indonesia mengadakan AKSI lingkunga. Di Surabaya, volunteer \n@EHSurabaya\n BerkolaborAKSI mengadakan penanaman 1000 bibit mangrove di hutan Gunung Mangorove Gunung Anyar. #IniAksiku #Connect2Earth']
291;https://twitter.com/gen1031fmsby/status/1087941747802558464;['#InfoGen1031Fm Dishub Surabaya melakukan pengukuran kapal dan penerbitan Pas Kecil gratis bagi pemilik kapal di bawah 7 gross ton yang ada di kawasan Ekowisata Mangrove, Gunung Anyar, Surabaya. Pemberian Pas Kecil gratis, merupakan upaya untuk mensejahterakan nelayan di Surabaya.']
292;https://twitter.com/jatimnet1/status/1087892729793658885;['MENJAGA EKOLOGI SEKALIGUS MELINDUNGI DARI ABRASI SERTA EROSI PADA SAAT AIR PASANG. Pemkot Surabaya memperkuat konsep pembangunan Kebun Raya Mangrove di kawasan Wonorejo dan Gunung Anyar. https://bit.ly/2AWK7nt']
293;https://twitter.com/antaranews/status/1087675481233645569;['Pemkot Surabaya lakukan penanaman 5.000 bibit mangrove di Kebun Raya Mangrove Gunung Anyar, Surabaya >> https://antaranews.com/berita/790324/5000-bibit-mangrove-ditanam-di-kebun-raya-mangrove-gunung-anyar-surabaya… #SebarkanIndonesiaBaik']
294;https://twitter.com/e_ppob/status/1087654800861343745;['5.000 bibit mangrove ditanam di Kebun Raya Mangrove Gunung Anyar Surabaya https://e-ppob.com/md/5-000-bibit-mangrove-ditanam-di-kebun-raya-mangrove-gunung-anyar-surabaya/…']
295;https://twitter.com/travelogers/status/1087653915431264258;['5.000 bibit mangrove ditanam di Kebun Raya Mangrove Gunung Anyar Surabaya http://bit.ly/2RF97tE']
296;https://twitter.com/arikrniawan/status/1087653427054821378;['5.000 bibit mangrove ditanam di Kebun Raya Mangrove Gunung Anyar Surabaya http://bit.ly/2jkaSfw']
297;https://twitter.com/antaranews/status/1087651613701943298;['5.000 bibit mangrove ditanam di Kebun Raya Mangrove Gunung Anyar Surabaya']
298;https://twitter.com/tribunjatim/status/1087623286865838080;['Pertamina Tanam 5.000 Bibit Mangrove di Kebun Raya Gunung Anyar Surabaya http://dlvr.it/QxCQN3 via \n@TribunJatim']
299;https://twitter.com/EHKotaBatu/status/1087210447328038912;['Selain aksi Bersih2 lingkungan, kami juga mengikuti aksi #Mager3 yg diadakan oleh \n@EHSurabaya\n di Wisata Mangrove Gunung Anyar \n#IniAksiku #EarthHour #EarthHourKotaBatu #EarthHourSurabaya #Connect2Earth']
300;https://twitter.com/marbudsby/status/1087174413672312834;['Acara dilangsungkan di Mangrove Gunung Anyar Surabaya. Ingat ya Buddies Mangrove itu sangat penting untuk daerah pesisir. #Connect2Earth #Connect2Ocean \n@EHSurabaya\n @marinebuddies']
301;https://twitter.com/jatimnet1/status/1084344302396788736;['WALI KOTA SURABAYA TRI RISMAHARINI TERUS MENGEMBANGKAN WISATA EDUKASI HUTAN MANGROVE. Rencananya tahun 2019, Risma akan kembangkan lingkungan hijau di wilayah Wonorejo, Keputih, Medokan Ayu dan Gunung Anyar. https://bit.ly/2H983cB']
302;https://twitter.com/mrudifirmans/status/1084191046526009345;['V.Log Wisata Surabaya-Hutan Mangrove Gunung anyar-Hutan bambu-Kenjeran Park: http://youtu.be/pJgSxmDaaJ8?a melalui \n@YouTube']
303;https://twitter.com/mrudifirmans/status/1083841448926216193;['Destinasi Wisata Surabaya Trailer #HUNTING, Htan Bambu Keputih, Htan mangrove gunung anyar, Kenjeran: http://youtu.be/0Yi2cP84Rm8?a melalui']
304;https://twitter.com/petualang1505/status/1083665606874812417;['Parkir\n................................\nASUS Z00AD\nSnapseed - LR\nEkowisata Mangrove Gunung Anyar\nSurabaya - Indonesia\n110119\n.................................']
305;https://twitter.com/fuadhs84/status/1082647217121488896;['@e100ss\n ada mobil avanza masuk kali gunung anyar tambak,arah mangrove setelah pintu air taman rivera']
306;https://twitter.com/Angga_dwp/status/1078559329056378880;['Somedays you just want alone... @ Mangrove ConservationEkotourism Gunung Anyar Port https://instagram.com/p/Br7F2fhB5ec/?utm_source=ig_twitter_share&igshid=1up3yf0yh43l9…']
307;https://twitter.com/dwinsani/status/1078484804327231488;['surabaya : SCN , food juntion, SNQ, mangrove wonorejo/gunung anyar, KBS.\n\nmalang : ke batu aja banyak wisata di sana']
308;https://twitter.com/DimasDSS1/status/1077095199401299969;['Saya suka video \n@YouTube\n http://youtu.be/5FFyz7pyG5c?a Menara Mangrove Gunung Anyar Surabaya']
309;https://twitter.com/DimasDSS1/status/1077090997841158144;['Menara Mangrove Gunung Anyar Surabaya: http://youtu.be/5FFyz7pyG5c?a melalui \n@YouTube']
310;https://twitter.com/kagung13/status/1075540660650995713;['Mangrove Gunung Anyar, Surabaya Indonesia: http://youtu.be/-EdlEsHy1Ow?a via \n@YouTube']
311;https://twitter.com/officialtaro/status/1069956950157340672;['Cameramen tersayang  eviliani016 \n#jangan digeser  @ Mangrove ConservationEkotourism Gunung Anyar Port https://instagram.com/p/Bq9973agSUi/?utm_source=ig_twitter_share&igshid=12tau65c3ngqf…']
312;https://twitter.com/prasty13/status/1069087741822947329;['Jalan menuju kawasan Mangrove Gunung Anyar Surabaya Ndien,,']
313;https://twitter.com/cakrabuana_indo/status/1060085468912476162;['hutan mangrove gunung anyar merupakan tempat wisat alam yang instagrammable. \n\n#Forest #HutanMangroveGunungAnyar #Surabaya #WonderfulIndonesia #PesonaIndonesia #CakraBuanaTourTravel #PaketLiburanMurah #BackpackerIndonesia #PaketWisata #PaketWisataMurah']
314;https://twitter.com/cakrabuana_indo/status/1060083607568609280;['Gak kalah dengan hutan mangrove wonorejo , hutan mangrove gunung anyar merupakan tempat wisat alam yang instagrammable. Dikelola oleh pemerintah setempat, hutan bakau ini memiliki sebuah… https://instagram.com/p/Bp30EXFnnG3/?utm_source=ig_twitter_share&igshid=j3jktfw21p4h…']
315;https://twitter.com/MediaRAGA/status/1052037792899977217;['Salam PersaudaraaN.\n\n    PSHT Ranting Gunung Anyar,pada hari minggu tgl 14 oktober 2018,Melakukan kegiatan Pengambilan sabuk jambon.\nYang bertempat di Wisata mangrove wonorejo.\nGiat di mulai jam 8.30 s/d 14.00... https://facebook.com/1684803045109358/posts/2191537291102595/…']
316;https://twitter.com/MediaRAGA/status/1052035646318108673;['Salam PersaudaraaN.\n\n    PSHT Ranting Gunung Anyar,pada hari minggu tgl 14 oktober 2018,Melakukan kegiatan Pengambilan sabuk jambon.\nYang bertempat di Wisata mangrove wonorejo.\nGiat di mulai jam 8.30 s/d 14.00... https://facebook.com/1684803045109358/posts/2191533274436330/…']
317;https://twitter.com/d_onenews_com/status/1030827863564476416;['Lestarikan Hutan Mangrove, PLN Sumbang Pohon Bakau Ke Wonowisata Gunung Anyar http://d-onenews.com/lestarikan-hutan-mangrove-pln-sumbang-pohon-bakau-ke-wonowisata-gunung-anyar/…']
318;https://twitter.com/beritajatimcom/status/1030823260081074176;['Saat yang lain upacara di lapangan bersih untuk memperingati HUT RI ke 73 maka PLN Jatim justu menggelar upacara bendera merah putih di pos pantau Wonowisata Mangrove, kecamatan Gunung Anyar, kelurahan Gunung Anyar Tambak Surabaya. http://beritajatim.com/ekonomi/336787/rayakan_hut_ri,_pln_tanam_bakau.html…']
319;https://twitter.com/KriSurabaya/status/1024186334473334784;"['Minggu , 29 juli 2018\nKRI Surabaya melakukan giat bersih"" area sekitaran mangrove gunung anyar. Kegiatan ini selain bersih"" , juga melakukan pendataan pada tanaman mangrove . Ini bertujuan… https://instagram.com/p/Bl4v4MWl10T/?utm_source=ig_twitter_share&igshid=mkeqhj4azbe4…']"
320;https://twitter.com/SapawargaSby/status/1021647851544182784;['Hasil koordinasi dengan Dinas Kebersihan dan Ruang Terbuka Hijau Kota Surabaya dapat kami sampaikan bahwa satgas DKRTH segera mensurvey dan melakukan perbaikan PJU Padam di Gunung Anyar Tambak (setelah Mangrove). Terima kasih :)']
321;https://twitter.com/wayantio/status/1015906432145854464;['Wana Mangrove Gunung Anyar: http://youtu.be/VAA5aKu1Gkc?a via \n@YouTube']
322;https://twitter.com/DaihatsuInd/status/992267828441968641;['Mimin punya alternatif tujuan wisata buat kamu yang bosen dengan tempat liburan yang itu-itu aja. Yuk cekidot hutan mangrove di Gunung Anyar, Surabaya.\n#SahabatJalanJalan']
323;https://twitter.com/WarnoPutuReog/status/977573921170976769;"['#latepost ""Penanaman bibit 999 di Hutan Mangrove Gunung Anyar bersama 85 komunitas pecinta alam yg bernama #R-Kompas dalam Menyambut hari Hutan Internasional. #siputkemeng #salamkemeng #salamlestari #pecintaalam #pendakigunung #petualang #surabaya #mangrove']"
324;https://twitter.com/ElshintaSby/status/968005338816327681;['LIVE!  Humas Pemerintah Kota Surabaya, Muhammad Fikser, Pemerintah Kota Surabaya bekerja sama dengan Kementerian PU Perumahan Rakyat dan Yayasan Kebun Raya Indonesia (YKRI) akan membangun Kebun Raya Mangrove pertama di dunia di pesisir pantai Gunung Anyar Surabaya']
325;https://twitter.com/gen1031fmsby/status/966681486014337026;['#Infogen1031Fm Untuk mendukung rencana pembangunan Kebun Raya Mangrove, Wali Kota Surabaya-Tri Rismaharini sebut kawasan Gunung Anyar Surabaya jadi prioritas pembebasan lahan']
326;https://twitter.com/portalsurya/status/953561581056548869;"['Surabaya Akan Miliki Kebun Raya Mangrove Seluas 188 Hektar, Lokasinya di Rungkut dan Gunung Anyar: ""Wilayahnya nanti di Rungut dan Gunung Anyar, tahap awal akan dipakai seluas 40 hektar, tapi untuk jangka panjangnya sekitar 188 hektar,"" http://dlvr.it/QBZ1jY via \n@portalSURYA']"
327;https://twitter.com/portalsurya/status/953555032447713280;['Surabaya Akan Miliki Kebun Raya Mangrove Seluas 188 Hektar, Lokasinya di Rungkut dan Gunung Anyar http://surabaya.tribunnews.com/2018/01/17/surabaya-akan-miliki-kebun-raya-mangrove-seluas-188-hektar-lokasinya-di-rungkut-dan-gunung-anyar… via \n@portalsurya']
328;https://twitter.com/Peter_Adi_S/status/891383639858139143;['Wisata Mangrove Gunung Anyar - Oktober 2015 (PETER JALAN-JALAN): http://youtu.be/kgZ2UBEtPvE?a melalui \n@YouTube']
329;https://twitter.com/swaraguna/status/874229969832079360;['Mangrove Gunung Anyar Surabaya, Serpihan Surga Yang Ada Di Bumi Swaraguna - https://goo.gl/fb/xfpiIO']
330;https://twitter.com/zesthotels/status/847692146559770624;['Hutan Mangrove Gunung Anyar Surabaya diresmikan oleh Walikota Surabaya Bambang DH pada 1 Januari 2010. \n \n@zulfazzakiyah\n ']
331;https://twitter.com/Ayik_22/status/844762707597246469;['alamat: Perum Wisma Indah 2 Blok K.11/No.15 Gunung Anyar Tambak (60294) - (UPN lurus dekat wisata mangrove 2)']
332;https://twitter.com/kabarsurabaya11/status/841847950590455812;['Chusniyati, Kartini Mangrove Gunung Anyar http://dlvr.it/NdGG6z']
333;https://twitter.com/kabarsurabaya11/status/841846696153866240;['Chusniyati, Kartini Mangrove Gunung Anyar http://kabarsurabaya.org/chusniyati-kartini-mangrove-gunung-anyar/…']
334;https://twitter.com/TatitUjiani/status/756670224745672704;['Wisata Mangrove di Surabaya ada 2 yaitu di Wonorejo dan Gunung Anyar #citytoursub #sparklingsurabaya']
335;https://twitter.com/BackpackerGreen/status/714736304190304256;['Agenda GBN Bulan april.\n9-10, tanam mangrove di hutan mangrove gunung anyar surabaya\n16-17, aniv kompaas di  taman dayu pasuruan']
336;https://twitter.com/BackpackerGreen/status/714002895121678337;['Dapan Undangandari Palasdhika. tanan mangrove di hutan gunung anyar surabaya 9-10 april']
337;https://twitter.com/hanna120212/status/711569050565005312;['@RismaHarini\n bu risma tolong dijenguk jalan gunung anyar rungkut rusak berat khususnya ke arah hutan mangrove trimakasi']
338;https://twitter.com/TangkasNews/status/710322353687949312;['#TangkasNews Korps Marinir Gelar Penanaman 5000 Bibit Mangrove di Gunung Anyar Surabaya http://goo.gl/fb/3ehEQI']
339;https://twitter.com/TangkasNews/status/710291229175640065;['#TangkasNews Korps Marinir Gelar Penanaman 5000 Bibit Mangrove di Gunung Anyar Surabaya http://goo.gl/fb/wn1WjU']
340;https://twitter.com/TangkasNews/status/710283146131013632;['Korps Marinir Gelar Penanaman 5000 Bibit Mangrove di Gunung Anyar Surabaya http://goo.gl/fb/nfuKbC #Berindo']
341;https://twitter.com/onlineberindo/status/710277850528620548;['#OnlineBerindo Korps Marinir Gelar Penanaman 5000 Bibit Mangrove di Gunung Anyar Surabaya http://goo.gl/fb/suJFgA']
342;https://twitter.com/wellytjang/status/700852094975111168;['@e100ss\n Ceraaaah Bangeeeet Cuaca Di Hutan Mangrove Wonorejo Gunung Anyar']
343;https://twitter.com/muchlis5/status/694381343958917120;['@e100ss\n #Monyet di Dermaga Mangrove Gunung Anyar']
344;https://twitter.com/muchlis5/status/694381152233074688;['@e100ss\n #Monyet di Dermaga Mangrove Gunung Anyar']
345;https://twitter.com/muchlis5/status/694380898037313536;['@e100ss\n #monyet di Dermaga Mangrove Gunung Anyar']
346;https://twitter.com/muchlis5/status/690393666800730112;['@e100ss\n di pangkalan perahu mangrove Gunung Anyar ada 5 monyet yg di rantai di salah satu gubuk']
347;https://twitter.com/pikaviaID/status/681733922955333632;['Mangrove Gunung Anyar, Surabaya\n\nBerada di daerah Gunung Anyar, sekitar 2 km arah timur kampus UPN Veteran. Itulah mengapa kawasan...']
348;https://twitter.com/nurdinrazak/status/676883393938894856;['Sebaik.baiknya Ilmu adalah ilmu yang BERMANFAAT...\nHead to Gunung Anyar Mangrove Surabaya...The Real Ecotourism Site in Surabaya.']
349;https://twitter.com/TrikBisnis01/status/676693491896872960;['PLN Akan Desa Gunung Anyar Jadi Desa Wisata Mangrove http://dlvr.it/D1C4s1']
350;https://twitter.com/TrikBisnis01/status/676693340318916608;['PLN Akan Desa Gunung Anyar Jadi Desa Wisata Mangrove http://dlvr.it/D1C50X']
351;https://twitter.com/seputartradings/status/676693252402204672;['PLN Akan Desa Gunung Anyar Jadi Desa Wisata Mangrove http://ift.tt/1UsTBs4']
352;https://twitter.com/HorasSumutNews6/status/676693237487112192;['PLN Akan Desa Gunung Anyar Jadi Desa Wisata Mangrove http://dlvr.it/D1C3jw']
353;https://twitter.com/Bisniscom/status/676692846913581056;['PLN Akan Desa Gunung Anyar Jadi Desa Wisata Mangrove http://bit.ly/1O1VTJl']
354;https://twitter.com/Taxis_45/status/676692488090951680;['PLN Akan Desa Gunung Anyar Jadi Desa Wisata Mangrove http://ift.tt/1UsTBs4']
355;https://twitter.com/plndisjatim/status/675826938749972480;['Ibu - Ibu Gunung Anyar mengasapi ikan bandeng untuk Festival Bakar Bandeng siang ini. Ayo, ke mangrove! \n@e100ss']
